epoch,loss,mae,val_loss,val_mae
0,0.5303309375789663,0.2614814,0.018630875989610197,0.016082378
1,0.018468487368942785,0.015196147,0.018108219671436998,0.0156341
2,0.017979159566365983,0.012420994,0.017580670303635307,0.005343383
3,0.017432848361036007,0.00213312,0.017306819262119515,0.0015662092
4,0.017353239576986507,0.0076831407,0.01714746345515037,0.0049485257
5,0.017730245574508325,0.0105058,0.017791331856212626,0.018387016
6,0.01748834023914061,0.013381788,0.017112105060272664,0.011021884
7,0.016819008502893706,0.0024252774,0.016704574154288162,0.0009120286
8,0.01664706304946468,0.0010006336,0.016581395469890414,0.00097041717
9,0.016521586251468205,0.0009114862,0.016457087991776483,0.0011160237
10,0.01641762706120152,0.0011077693,0.01637264975453309,0.0010076432
11,0.016331646591424942,0.002121287,0.01624754340348475,0.0008865353
12,0.016222897155041046,0.0017718341,0.016169214732675852,0.0021031066
13,0.016108809554687707,0.0010670262,0.016057207276977375,0.00082480285
14,0.016069169995213343,0.0035615547,0.01602171449484717,0.0066635376
15,0.015941085809580056,0.0020751276,0.0158847731079664,0.0009510689
16,0.01590721673247489,0.004251586,0.015878705240563097,0.008107756
17,0.015799319063705845,0.0017594508,0.01576053136065833,0.003422558
18,0.015811044815158055,0.0070565506,0.01565481856526851,0.00084920804
19,0.01563521195203066,0.0011473012,0.01558303762269586,0.00075267773
20,0.015553661776044645,0.0011901135,0.015508499673122716,0.0012344946
21,0.015481500713200855,0.0013737053,0.015444025099354386,0.0015677396
22,0.015421732171046093,0.002242687,0.01538972025766,0.0032502357
23,0.015464107109587793,0.0064796153,0.01532485365091032,0.0011095338
24,0.01529910371153931,0.0010644057,0.015288404241911644,0.0018149292
25,0.015229626127695742,0.0013396831,0.01518860506422441,0.000605611
26,0.015163695274213376,0.0009523796,0.015126871768773463,0.0005818452
27,0.01513516587351472,0.0024653317,0.015083159613197186,0.0018942001
28,0.015197190479183,0.005444319,0.015047264408408612,0.004263208
29,0.015028875567450011,0.0030280412,0.014976570127057094,0.0029992936
30,0.014943117753040693,0.0011990757,0.014909700842303204,0.0006540411
31,0.014916231586359257,0.0014184795,0.014926711734580366,0.003068985
32,0.01488803557220323,0.0023829634,0.014814602499452907,0.0005864419
33,0.01479271336358564,0.0013522337,0.014765207564421729,0.00179636
34,0.014755698883028563,0.0031168403,0.014718954715689393,0.0027991224
