epoch,loss,mae,val_loss,val_mae
0,3.5713064161830377,1.216779,0.8810391931364379,0.8096271
1,0.320270111552914,0.38633147,0.01976113938513746,0.03890317
2,0.04850710399773222,0.12164512,0.02330049326841904,0.061628573
3,0.01977830206011169,0.035924062,0.020793718460777086,0.04561905
4,0.019211504483506118,0.031733118,0.021040040403982708,0.04888022
5,0.01899556203147211,0.0309238,0.01832856670929696,0.028711619
6,0.018201527465401206,0.023403406,0.018417191318222108,0.027901372
7,0.01788148453295193,0.020891687,0.017380509308071307,0.013818649
8,0.0178494436147291,0.021245755,0.017712036043708093,0.017479846
9,0.01729114191955258,0.012295098,0.01720962458796005,0.013305841
10,0.017576958981769062,0.019406658,0.01789569998453111,0.024985319
11,0.017369850389221415,0.017414162,0.017356974540779432,0.019745065
12,0.017010226720262794,0.0120932255,0.016838081351240274,0.010183081
13,0.01711566127720696,0.014894664,0.01740061081378593,0.015842091
14,0.01706911726287425,0.015696876,0.016707096031398944,0.009324575
15,0.01701519167637272,0.016161012,0.01678579757321002,0.0132496515
16,0.01673759419197577,0.012734976,0.016577686670089735,0.011248062
17,0.016621122783636495,0.010177884,0.017451053229987922,0.019085154
18,0.016841509640169477,0.01497069,0.01708251544212932,0.02377109
19,0.01686342895057018,0.017993942,0.016313693415241193,0.0069759213
20,0.0164382507421448,0.011114367,0.016295091499607575,0.0087640425
21,0.016376803438811028,0.010585694,0.016284275941815474,0.009317999
22,0.01640653180051388,0.0126081575,0.016333067893679373,0.014029452
23,0.01629369022649623,0.011185842,0.01614405554222879,0.0075297384
24,0.016546553889810946,0.01716821,0.0163438054945717,0.01680982
25,0.01632875823606697,0.013053781,0.01610013446416044,0.0077980366
26,0.01613113155081267,0.010344563,0.01599108002285667,0.0074280417
27,0.016057258097778665,0.009100367,0.01608238053427735,0.012329616
28,0.01607239445003207,0.011071891,0.016617406689122243,0.024054118
29,0.01608869621206417,0.012087204,0.015921100387869754,0.009308272
30,0.016014538897117965,0.011496478,0.016004325765265427,0.013247033
31,0.01603779459178618,0.013556272,0.016032496949440332,0.014093909
32,0.015945278769249494,0.011490749,0.015759175425858668,0.0068532536
33,0.015957427192461616,0.013259632,0.01585288095254886,0.01065137
34,0.015884143923307777,0.011574862,0.015751794018418655,0.009997584
35,0.015981710580727164,0.013934459,0.015685151222393598,0.007694774
36,0.01618589831662341,0.018917765,0.01562894390527216,0.00744436
37,0.01578119281954024,0.0118143745,0.015619937443945008,0.009051763
38,0.015713793198064013,0.010930603,0.015697028861395297,0.011847525
39,0.01574228735641237,0.011956297,0.015661934286658533,0.011656281
40,0.015607041663697098,0.009895694,0.01549266976526546,0.0068080886
41,0.015630327957653605,0.011256447,0.015452033112080871,0.0067083864
42,0.015678478720351406,0.012438298,0.015530572391025305,0.010317147
43,0.015557562687925812,0.010524037,0.015441793078547202,0.0090373345
44,0.01578858477771661,0.01557981,0.021749712800994744,0.06655407
45,0.01625986394543742,0.022152709,0.0154344640142724,0.009548518
46,0.015431970526580588,0.009781968,0.015311387211538208,0.0068090465
47,0.015498678435219028,0.011648695,0.015350850596834864,0.009725923
48,0.0154186742244721,0.010939301,0.015357007773659254,0.012024205
49,0.016111745228289537,0.022714708,0.015357475018667691,0.010212327
50,0.015369553401862624,0.010971258,0.015411981291652936,0.01334287
51,0.015371733968044638,0.011574468,0.0155650110688382,0.016278727
52,0.015364649780461589,0.012178134,0.015173798601904194,0.0064021666
53,0.015293373439246732,0.010922568,0.015458238708224091,0.01661622
54,0.015448769340235391,0.015453943,0.015239649220620315,0.01300459
55,0.015200570151138806,0.009760593,0.015114315274894843,0.006827817
56,0.01516308522305869,0.009458595,0.01528309285167964,0.014330257
57,0.015254922505926244,0.012346277,0.015236779314650194,0.013756513
58,0.015129102528045528,0.009884683,0.01530389657934305,0.016813695
59,0.015111912325412877,0.010143795,0.015071390324324219,0.010332911
60,0.015137343397846403,0.011428832,0.015014652058784732,0.010101365
61,0.0150615974339178,0.009757971,0.015071779366601543,0.009452106
62,0.015088096735711926,0.010752777,0.01528797510462969,0.012908705
63,0.015064569009029376,0.010904528,0.015019493773201395,0.0114830565
64,0.014989534764357378,0.009445808,0.014873344772660793,0.0065084286
65,0.01498660421893261,0.00967412,0.014912461493221032,0.008673137
66,0.015030201074075692,0.011618853,0.01482492048993026,0.00650931
67,0.014889669238521934,0.008676945,0.014870874796459821,0.00971218
68,0.014913426028534387,0.010046024,0.01513942067279731,0.016231386
69,0.014960516070160444,0.012415826,0.014848818577031799,0.009736977
70,0.014872423274022911,0.009139093,0.014944594845100103,0.011129897
71,0.0149150518771506,0.011503333,0.014737025267316907,0.0071199937
72,0.014797671017964132,0.008986005,0.014853640416930169,0.012853942
73,0.014784203497216479,0.0092527745,0.014752219577655575,0.008521985
74,0.014871117319470176,0.011916291,0.014781232393786387,0.011226949
75,0.014754873180473688,0.009284591,0.014710641064241452,0.009636009
76,0.014778305872005813,0.00971179,0.0150054500906298,0.013587305
77,0.014954508069759424,0.012415969,0.014624925339736309,0.0075239274
78,0.014775538940159033,0.01194219,0.015650234842285286,0.02766492
79,0.014960637025198918,0.013583394,0.014858924684488229,0.011266015
80,0.014672401388689834,0.00976076,0.014922397423932698,0.018377021
81,0.014639104091158964,0.009074871,0.014562248356337777,0.0084571
82,0.014650945877523167,0.010044736,0.01457661642754441,0.009872149
83,0.014586645739006834,0.008528541,0.014549009227737558,0.008745345
84,0.01459759491083544,0.009456232,0.01449782927024183,0.00764869
