epoch,loss,mae,val_loss,val_mae
0,2.844302643553914,1.2902551,1.3005596156022987,0.9576899
1,0.5892292705227821,0.6144485,0.05341231001883137,0.13018428
2,0.02793025325710948,0.06869782,0.021067605867069596,0.0418378
3,0.022266809449438513,0.040959004,0.019309621646392102,0.020656047
4,0.02085995973157242,0.032012813,0.020560701016564757,0.036338236
5,0.019118021542237976,0.0136608565,0.018720966098564013,0.0054132105
6,0.01974806773884631,0.019149302,0.02201256292815111,0.051661853
7,0.018888513784859177,0.013568956,0.01862218770749715,0.0077767703
8,0.018465010451672936,0.0048794583,0.018474304478387445,0.0060873628
9,0.018427309826454834,0.006386148,0.018465201693529984,0.010688528
10,0.018325393992679587,0.005510064,0.0183337645947325,0.0077444776
11,0.01828106485967214,0.0062357914,0.018314290259565626,0.0049991147
12,0.01824963335537533,0.0058321366,0.01823232771486652,0.0054107495
13,0.018161999051577372,0.004924439,0.01815091362413095,0.0041424804
14,0.018211318384873856,0.010053098,0.01808475026366662,0.0047431416
15,0.019694784152234253,0.030934628,0.018217600958079706,0.012730686
16,0.01805102202218106,0.007420344,0.01809053647578979,0.010274899
17,0.01797787201101497,0.0061766766,0.0180134654273184,0.004217602
18,0.017955365588070676,0.006414211,0.017952031512953798,0.005102947
19,0.01854633851686262,0.016401729,0.018601192617598846,0.023821242
20,0.017913183504146703,0.007898754,0.017820414801945492,0.0040859347
21,0.01780112485571395,0.0053742095,0.01782599631316808,0.0064220307
22,0.017958335498026817,0.01137359,0.01777913687484605,0.0033748962
23,0.017723168084724933,0.0055444124,0.01774503712599375,0.004786367
24,0.017699270491611283,0.005973348,0.017760764883489023,0.007460312
25,0.017713288370035003,0.0076880413,0.017653327929426213,0.005599036
26,0.01763273251868682,0.0050901747,0.01760495993859914,0.0042313086
27,0.017573433958272756,0.0045185443,0.01759464263307805,0.0032883484
28,0.01754814284628178,0.004909157,0.0175810840969183,0.004475496
29,0.017521385244041118,0.00502925,0.017526425345211614,0.00322553
30,0.017471169369062334,0.003938705,0.01749403835559378,0.0051642596
31,0.017441760406712963,0.0047466704,0.01749327965080738,0.006056788
32,0.017428941691730936,0.0050970665,0.017435536092641403,0.0061511323
33,0.017417261019577832,0.0065898974,0.01744836234316534,0.007940816
34,0.017366290063280665,0.0051795794,0.01737568747936463,0.004416753
35,0.017491264844168516,0.011173812,0.017339902036652272,0.0035197206
36,0.017315246698514777,0.0049074027,0.01732969778228779,0.0038889803
37,0.017319059730896105,0.0064476514,0.017439005630356923,0.012202446
38,0.017322232869912687,0.00850131,0.017266724714819267,0.004890361
39,0.017220550741813303,0.004433261,0.01730476008081923,0.0064359945
40,0.017218809206721346,0.006251019,0.017227015134935478,0.0069769444
41,0.017202887560804125,0.0051558805,0.01723498083194908,0.0061978064
42,0.01720125906510135,0.006725501,0.01725604981944269,0.0070907352
43,0.01715222213847362,0.0053902315,0.017139856152388513,0.004515071
44,0.01711273339833453,0.004663147,0.017357132226532818,0.015440753
45,0.017628381867468033,0.019313294,0.017439613993070563,0.018459592
46,0.017159885219064506,0.010117464,0.017102351488203417,0.007807295
47,0.017142646898061924,0.007059203,0.01710630808861888,0.007108609
48,0.017137593073579194,0.0070697735,0.017014621471872136,0.0035616176
49,0.016980469786166803,0.003727489,0.017074056806004777,0.0059164884
50,0.01701263800325354,0.0065199775,0.016996452356783712,0.006111535
51,0.017134086926728916,0.011553151,0.016988189130717396,0.0051963474
52,0.01694654523051601,0.005954673,0.016946408061348662,0.0038814899
53,0.016927877332041888,0.005109138,0.01694414544166351,0.0043031275
54,0.01687544506242148,0.0043129125,0.016932796914966738,0.0061258394
55,0.016868306339373213,0.005090039,0.016890438691693908,0.0073495903
56,0.01682817233356474,0.004685212,0.016851517808984737,0.005603486
57,0.016825400491825567,0.005227118,0.016933479175275684,0.007561902
58,0.016814673997325984,0.005314913,0.01681963164283305,0.0048364694
59,0.016820479765162707,0.007362576,0.016808668227524172,0.0048722737
60,0.01689497914509553,0.00667987,0.017143315806680798,0.015405984
61,0.01745839289746652,0.018458027,0.016808524499742353,0.008117426
62,0.016744599088211583,0.0055328044,0.016720624374491826,0.002932969
63,0.016693666634523034,0.0038804016,0.016724776704700624,0.0035608003
64,0.01673765001186537,0.00799249,0.016737393958836187,0.008333156
65,0.016676603956133136,0.005999402,0.01670464687049389,0.0059659644
66,0.016634606935267332,0.0045537273,0.016674505090531037,0.006629273
67,0.016621808654580742,0.0049420716,0.01664507206605405,0.003335094
68,0.016608295340935643,0.004407836,0.016614221682658,0.0031072886
69,0.01659612336887275,0.0056503084,0.01659549860169693,0.0054006497
70,0.016589034612605965,0.0067912396,0.016648723914915203,0.008491389
71,0.017868326033957285,0.029787967,0.01690930698295029,0.017171942
72,0.016642438715397074,0.0073142513,0.0165923468160386,0.0056240214
73,0.016507687838167324,0.00417106,0.01653374514865632,0.0053309635
74,0.01651008156115421,0.005423264,0.016571417678983843,0.004256089
75,0.016503853774634,0.0056433114,0.016518810193757623,0.0066715516
76,0.016457644918159743,0.004801685,0.016487596860649635,0.0038132996
77,0.01643046204788181,0.003921027,0.016461513404335295,0.0042918175
78,0.016446723256928492,0.00547603,0.016493850444652597,0.0056334212
79,0.01666155146440264,0.011438089,0.0164240688769793,0.004800944
80,0.016379451658546942,0.0038445473,0.01640419988911979,0.00512079
81,0.016366129405713133,0.0037771193,0.016424766342554773,0.005324095
82,0.016347788885440695,0.00393902,0.01637244741527402,0.003371453
83,0.016354613837067943,0.0049972334,0.016354333305237244,0.004273876
84,0.016314309605030653,0.0035967291,0.016366821542686344,0.0038915754
85,0.016346498369589225,0.0048544146,0.01631735185427325,0.0038704313
86,0.016292547770166192,0.004368629,0.01636227167078427,0.006055264
87,0.016274233210771122,0.004022664,0.016284813534240335,0.0031968008
88,0.016285953931284097,0.005594381,0.016302625629670765,0.005179238
89,0.016230753597037687,0.0035596841,0.016251315723876565,0.003072094
90,0.016338238054794132,0.006289123,0.016579196693337694,0.01339692
91,0.016252924999991165,0.0055841445,0.016229481949489945,0.005065091
92,0.016196354341475507,0.004710123,0.016217737933810875,0.0040046563
93,0.0161762153351549,0.0047140648,0.016199532516148626,0.003097144
94,0.016164084009499757,0.0042134356,0.016207303319658552,0.004177222
95,0.016182406322073357,0.0053830734,0.016166662189121148,0.0038809704
96,0.01614398081695496,0.004457102,0.016202327358175297,0.005920558
97,0.01616909488890264,0.0073599815,0.016135727758614386,0.0041481527
98,0.01610113385925382,0.003958309,0.016109493199963958,0.0035995129
99,0.016131534565479604,0.006625921,0.016145194367486602,0.0070990603
