epoch,loss,mae,val_loss,val_mae
0,2.2025892695378397,1.1977209,1.080036904297623,0.8955257
1,0.5833117064633001,0.6179444,0.10925496369600296,0.24899718
2,0.04790634799546796,0.11188185,0.01845778243652746,0.029970225
3,0.018710693329181186,0.030507063,0.017398272707960964,0.016306372
4,0.017641327033440273,0.019978877,0.01792703913463876,0.025407385
5,0.017402723841430323,0.018125225,0.01730837520771946,0.01661328
6,0.017438208769964075,0.019566914,0.017584781923325233,0.021116883
7,0.017205445511856887,0.017562693,0.017404426351871366,0.020121494
8,0.017145781467358272,0.017997604,0.017017216476447442,0.01734374
9,0.017426503978192513,0.021472218,0.019813636476113127,0.045436576
10,0.01759263929377244,0.024170242,0.018751773471925772,0.04008543
11,0.016923429383261645,0.017425548,0.01679244021477263,0.015453584
12,0.01688130586813334,0.017738726,0.016660701410443176,0.015104378
13,0.016872985230388705,0.018434452,0.016634093366222444,0.016075302
14,0.016838401794580404,0.018754382,0.01660115947472114,0.015617656
15,0.01663126808718116,0.016621847,0.01725953671277738,0.025827698
16,0.016653773324389762,0.01781878,0.01696513380149221,0.022613572
17,0.0166519501679294,0.018123642,0.016377360322603993,0.014668639
18,0.016505033462897115,0.016830048,0.01661354645453637,0.017692612
19,0.0165069718709084,0.017820187,0.016811962476840206,0.024549818
20,0.01674133726381903,0.022477472,0.01723608514598382,0.028107574
21,0.01731795776017585,0.028807031,0.01621750492626935,0.014542999
22,0.016499632042763855,0.019186173,0.017725736377578155,0.035661668
23,0.016436364942143115,0.018706448,0.016102635612090428,0.014587555
24,0.01641008434648976,0.019580973,0.016077446586945477,0.014739129
25,0.016105126568126953,0.015693443,0.016037006345060136,0.015120472
26,0.016103818853598316,0.01617847,0.016041701002156034,0.014518314
27,0.01617273383992548,0.018162766,0.016854709878661275,0.028470872
28,0.01622821204976006,0.019212367,0.017212022728974524,0.03253463
29,0.01619430730495547,0.019281149,0.016117056600408616,0.019598976
30,0.016066564818957366,0.017962903,0.015822726149671996,0.014570532
31,0.015934540283038895,0.016625194,0.016017501625944588,0.018644497
32,0.015957258629485695,0.017228872,0.015860043478265307,0.016099101
33,0.01589597223788402,0.01698736,0.016609525612366744,0.027323779
34,0.01604424439346164,0.01973486,0.015887275898183874,0.017394071
35,0.016639163843027282,0.026963001,0.015700940383610383,0.016475657
36,0.015734305975374525,0.016861433,0.015643209243327183,0.015593399
37,0.015823727647952847,0.018067675,0.015855890083936303,0.016763953
38,0.015684386886570645,0.01618488,0.015573027355024239,0.015317502
39,0.015673940348299754,0.016965218,0.01556801827612266,0.014606233
40,0.01560202841945176,0.016535183,0.015862711139169393,0.020803437
41,0.01567992488494256,0.017940296,0.015577018979230738,0.017860826
42,0.01567977706156977,0.017906535,0.015452317016966203,0.014563672
43,0.015481312704167048,0.015475611,0.015843055083179007,0.021085229
44,0.01583965523061396,0.020651313,0.017592366991771594,0.042415578
45,0.015714171111632647,0.019843807,0.01557202700501174,0.01669597
46,0.015470741844272672,0.017036196,0.015500408804251088,0.01692262
47,0.015403117470700166,0.016126221,0.01538879653207617,0.015070233
48,0.015413376351295433,0.017084323,0.01673792901576734,0.034449458
49,0.015608199511169898,0.01953322,0.01596421943186155,0.02467342
50,0.015475548103402792,0.018366586,0.015278437887044513,0.01577946
51,0.015321414110255359,0.016433038,0.01571163479117007,0.021271698
52,0.015391691792786905,0.01778912,0.015474877776760682,0.018251201
53,0.01532282521076537,0.017543681,0.01543826321322544,0.018472109
54,0.01520596135083482,0.015834387,0.015255995934792594,0.015952265
55,0.015260787355011613,0.01742142,0.015500418464440146,0.02137454
56,0.015318560100516857,0.018898796,0.01525658714810228,0.017223356
57,0.01512910819142959,0.01612518,0.015081291677418097,0.015588851
58,0.015133926917130528,0.016232235,0.015501123919985652,0.020818895
59,0.015095312432775943,0.0161668,0.014980928418439588,0.014359152
60,0.015160950562918225,0.017323134,0.01513850911721295,0.017379029
61,0.015039238541988022,0.016484434,0.015622506076409146,0.02478938
62,0.015063946075700774,0.016731247,0.015472289059140713,0.02340938
63,0.015035474344121509,0.016698798,0.014884372101792323,0.014786973
64,0.014962711657454032,0.015956981,0.014860282213810612,0.014917033
65,0.014920348043084047,0.015582586,0.01484792347193933,0.014937827
66,0.014893924263848852,0.016170686,0.014863685284759485,0.01600718
67,0.01494594149854285,0.017229505,0.015148706868096115,0.018687947
68,0.015029052465126432,0.018848097,0.015594116162533074,0.02732487
69,0.014969646083481598,0.018417712,0.01486100913847194,0.016702177
70,0.014892355595487483,0.017099116,0.014932044885224767,0.01689198
71,0.014866062170827428,0.017115325,0.014730113966305271,0.014528094
72,0.014761877302783855,0.015484408,0.014787972009941643,0.017369946
73,0.014737229197850369,0.015750144,0.014974474182559384,0.019569624
74,0.014951922583633847,0.019574618,0.015255619777865659,0.02410314
75,0.014756552173109184,0.016648129,0.015003421155163666,0.019326307
76,0.014863295202282653,0.018184086,0.014586534838076511,0.01413597
77,0.014693894325671426,0.016509546,0.015824537127723103,0.031474564
78,0.014670298179406642,0.0163663,0.014771624644792158,0.017674793
79,0.014597488400543167,0.015540234,0.014647485554413078,0.01673049
80,0.014751245779993108,0.018748052,0.014644378461430664,0.017676104
81,0.014680634310839113,0.017691692,0.014588188593050623,0.016625041
82,0.014595733894331898,0.016408013,0.014645319943334543,0.016098082
83,0.014528588252677315,0.015426199,0.014443602449461525,0.014798887
84,0.014504869971638438,0.015502898,0.014515866982001885,0.015938723
85,0.014489161217667787,0.01573207,0.0144139251312594,0.014443133
86,0.01442183378612858,0.0147431195,0.014480088776574026,0.015777394
87,0.014446071307794213,0.0157217,0.014483880093382076,0.017157998
88,0.014464951140197432,0.016213955,0.014374064902464548,0.014340209
89,0.01442598202686347,0.015852237,0.014363459987091083,0.015820442
90,0.014398645627968417,0.01563126,0.014366752358482164,0.016355803
91,0.014460695104609275,0.017219122,0.014413925265175065,0.017243257
92,0.014341430240027814,0.015462199,0.01465253233666124,0.020362774
93,0.014363092012483205,0.015887363,0.01423759780385915,0.013991798
94,0.014326420403123881,0.0154476855,0.014374607425256102,0.015472391
95,0.014268060350922136,0.015244424,0.014206635017021029,0.014252493
96,0.014265110352258572,0.015170872,0.015043501991754265,0.02641288
97,0.014485499801722848,0.018738717,0.0142079896652718,0.015652707
98,0.014348900580261826,0.017863099,0.014194648700699308,0.015805868
99,0.014359679082270914,0.01812461,0.016849568393690135,0.04878456
