epoch,loss,mae,val_loss,val_mae
0,3.446750311343842,1.017973,0.5578776258410829,0.623724
1,0.1641302648889248,0.25832245,0.020739799015449756,0.023720229
2,0.019626864001948116,0.018628558,0.019551667695244152,0.018895965
3,0.01997539593126384,0.02385018,0.021537993543527343,0.043153767
4,0.019686634191258778,0.021407364,0.01918496654340715,0.014722529
5,0.019789557139116547,0.022586504,0.019709069530169168,0.028079892
6,0.01895257614184695,0.013720896,0.018918943100354888,0.014423357
7,0.018752548820958843,0.011846164,0.01877427687021819,0.012749735
8,0.018753644479828187,0.0136759365,0.01877895144350601,0.015906366
9,0.019605077260630665,0.025052575,0.018487055193294178,0.009612102
10,0.019775064113928792,0.027978254,0.018447956036437643,0.010673296
11,0.01856763802412118,0.015079581,0.02030886762747259,0.039612737
12,0.018558263869339977,0.015614816,0.018269230809175606,0.0096393805
13,0.018158546492400732,0.009166721,0.01827351042267048,0.013131087
14,0.018245078028381552,0.012282724,0.019773798176284992,0.03886993
15,0.018127303791476746,0.011240676,0.018062925045237398,0.009295574
16,0.019552504954002656,0.02813419,0.01986015992182674,0.03687601
17,0.01807224474875646,0.012587619,0.018468861157695454,0.021882743
18,0.018320206215626387,0.017583748,0.019242295634114382,0.03318175
19,0.019216892902275455,0.027340908,0.018005504143057446,0.01492963
20,0.017770283681981462,0.009383138,0.01779059346652392,0.008411597
21,0.017715109894654142,0.00908231,0.017743261926101917,0.009329033
22,0.017645404290960315,0.008502167,0.017851542737899406,0.013738902
23,0.017606041394882328,0.008867044,0.017594285546378655,0.007214617
24,0.017546994173934703,0.008196857,0.01759071546522054,0.00804741
25,0.017517138191785648,0.008519895,0.017639797316356138,0.011747916
26,0.017440035879725285,0.007565088,0.017518012169184107,0.008540743
27,0.017429435697911812,0.008584148,0.017521637723301398,0.01024854
28,0.017435007443219536,0.009975414,0.017419020492922176,0.008173519
29,0.017577160693733412,0.012910154,0.017940234471902704,0.0213503
30,0.01813104658922315,0.018699532,0.018043901850328302,0.025294608
31,0.017331701155907753,0.009295426,0.01740339400641846,0.011311508
32,0.017303106540056234,0.009898616,0.017597454041242598,0.017204262
33,0.017201461260536323,0.007905843,0.017212127137816315,0.006624799
34,0.017169084718642126,0.007989783,0.017190169475295326,0.0070932093
35,0.0171278485213849,0.007781297,0.017155402684302042,0.0074612964
36,0.017246500585412345,0.012120126,0.018052165842417516,0.027661046
37,0.017137435033294183,0.010217899,0.01718010739846663,0.01013095
38,0.01703485171151252,0.008169783,0.017365499281070448,0.016628977
39,0.017079291624431375,0.010724446,0.017018123174255544,0.0071142064
40,0.016963282635456708,0.0078069833,0.01708703212665789,0.010619844
41,0.01695849202120032,0.008679185,0.017448081730893163,0.020391483
42,0.016976955875811016,0.010192717,0.017092572502566107,0.012626381
43,0.016857603673925872,0.0072802817,0.016888228849028096,0.006285843
44,0.016873105921332825,0.008556818,0.017621460511828915,0.025510075
45,0.016892544122079932,0.009835718,0.01686794976844932,0.007937172
46,0.01691168296246474,0.011623979,0.01692000233540029,0.011329562
47,0.01690709813296115,0.012383138,0.016824179391066233,0.007987947
48,0.016777394085895878,0.009320035,0.017234756221825426,0.021479083
49,0.016732433132345684,0.0085264845,0.017449655383825303,0.024314033
50,0.016800309527849517,0.011549488,0.016716807290460125,0.006642171
51,0.01665587742660662,0.007637694,0.017373068156567487,0.023990477
52,0.016705266071816362,0.010216063,0.016785238513892346,0.011847354
53,0.016601066217676316,0.0077363183,0.01662416270736492,0.0061975676
54,0.016666311001539685,0.009188309,0.016625572447523926,0.007150815
55,0.016590268009062503,0.008995844,0.01692134306737871,0.01691296
56,0.016600093802175142,0.009895813,0.01655999022451314,0.0067772614
57,0.01654135879596603,0.008718205,0.017001843745961333,0.020894209
58,0.01675977806486331,0.015125405,0.017002677522373923,0.02048974
59,0.01652261849365307,0.0093264,0.016518311879851602,0.007749724
60,0.016480494507308697,0.009133377,0.0164674736559391,0.0067043947
61,0.016439026452515968,0.008383069,0.016533388197422026,0.010124555
62,0.016419113163938993,0.008469746,0.016434988097259493,0.0066877403
63,0.01639486228048575,0.008226805,0.01743331492850275,0.030971406
64,0.016610321513033637,0.0148891695,0.01645575501024723,0.010434593
65,0.016330323837159252,0.0076828524,0.016364584885763398,0.00632419
66,0.016319126705196422,0.008095346,0.01646357857142434,0.011991693
67,0.016301050687300842,0.008130904,0.01656312615130887,0.014961357
68,0.016310911515139807,0.009003454,0.01653790215425419,0.014496744
69,0.016248910239554177,0.0075871595,0.016563714882641127,0.016893726
70,0.016234407920971115,0.007999864,0.01640121971793247,0.012079979
71,0.01620227288270631,0.0074785473,0.016263949645288062,0.007759272
72,0.01624387561878324,0.009530858,0.016250035923087235,0.008287516
73,0.016162799791691423,0.007508903,0.016312561522830615,0.010770738
74,0.01620703046652754,0.00876047,0.01637110538554914,0.013076342
75,0.016203399625794517,0.009985947,0.01619668591654662,0.008185012
76,0.016188296711093574,0.009854535,0.016156942160292107,0.007362336
77,0.01609043416499865,0.0075936816,0.016200571552370535,0.010034107
78,0.01616123922509159,0.010263813,0.01614594886248762,0.00859643
79,0.016155463030753027,0.010630822,0.016174297362114443,0.0092830425
80,0.016025733158785582,0.0070863883,0.016894587219664546,0.02578173
81,0.016049664610635644,0.0084400885,0.01604445492002097,0.006741778
82,0.015982083198632126,0.006884671,0.016018577924732005,0.0060134814
83,0.01596905269833572,0.0069947857,0.016039551771951443,0.007522381
84,0.016020735387226474,0.009647944,0.016046419310750383,0.007990457
85,0.015944915569383836,0.0075494577,0.016235824719522937,0.015133968
86,0.016026976113933573,0.010604693,0.015989790766528157,0.0075927214
87,0.015916863412458182,0.007627077,0.016023109300118504,0.010434258
88,0.015966328457281163,0.01003803,0.016019073715715697,0.009858077
89,0.015876942118027818,0.007566521,0.015900574455207043,0.0060308636
90,0.01586444027325273,0.0076126177,0.01590955839915709,0.007142377
91,0.015857240782887763,0.007943093,0.015878678474462393,0.006878759
92,0.015806521649539697,0.0067202775,0.015930830258311646,0.009704344
93,0.0159180693243393,0.010748278,0.015850768170573494,0.0067906785
94,0.015769355500492306,0.0064876047,0.016129515274907604,0.015863076
95,0.015764060231216053,0.0069535817,0.01584133625482068,0.0069843796
96,0.01587493466673695,0.011063765,0.015917438584746736,0.011183315
97,0.01576663057670394,0.007916978,0.015777292215462885,0.006091515
98,0.01572933106509678,0.0072824317,0.015796856582164766,0.007275178
99,0.015745874279012244,0.008363179,0.01577466427151001,0.0074355365
