epoch,loss,mae,val_loss,val_mae
0,3.7232963684407516,1.0218633,0.03740313442345128,0.06627353
1,0.03528964664202091,0.08135522,0.020183065704332415,0.026163856
2,0.019362128154982713,0.012882672,0.019079892255050603,0.007043867
3,0.01898041506074677,0.0080695385,0.01883553215893614,0.004224125
4,0.019280041768100144,0.011855589,0.01869655829941771,0.004604847
5,0.018702854240728803,0.0070686876,0.018676037395563286,0.010881364
6,0.018509090447044078,0.0037091835,0.01843753927247935,0.0026071584
7,0.018420881930400024,0.0043557766,0.018446308546252663,0.009665587
8,0.018368649381128224,0.0055321483,0.019566816961156325,0.031701587
9,0.01901980769658877,0.01858515,0.018333119289301744,0.01133413
10,0.018336778468152216,0.009824495,0.018125323321135912,0.002698635
11,0.01809048567213549,0.00312408,0.01804454132176405,0.0022520127
12,0.01801722323568153,0.0021773842,0.01798499010741649,0.0019694793
13,0.018064835216572955,0.005327535,0.018476968621537165,0.021233624
14,0.017980258196038157,0.005084812,0.017865637513367755,0.0034836808
15,0.017878670399346628,0.0053383787,0.017935391375170282,0.008126811
16,0.021249038198085362,0.03060779,0.01816760150233228,0.0171625
17,0.017843306172362045,0.0065573715,0.0177942747567368,0.004321201
18,0.017720850692553955,0.0034104434,0.017671392944144514,0.0017813295
19,0.01767440251082428,0.0025636014,0.01788374806597629,0.0046362607
20,0.01763560645251481,0.0031350567,0.017588209420427204,0.0026204316
21,0.01757597829376863,0.0025384342,0.017536670377072412,0.0023328676
22,0.017523262018630328,0.002034641,0.01752873818256476,0.0024320686
23,0.01750040711634908,0.0023783457,0.017548046767773152,0.0029619501
24,0.01751000448014618,0.004583204,0.017438306712513736,0.003906243
25,0.017403617070233527,0.0022622528,0.01738163852493276,0.0029065323
26,0.01737179028347504,0.002084224,0.0173514150640513,0.0021255617
27,0.01733283755515725,0.002072423,0.01731446993963022,0.0035802666
28,0.017318755095778418,0.0030278172,0.017280416959133557,0.0014398096
29,0.01725964549128428,0.002020179,0.0172390520430417,0.001593103
30,0.017279043716709477,0.002376653,0.017444721081892895,0.0039997376
31,0.017248240499641777,0.0027456735,0.01720620920906618,0.0020367762
32,0.01716867202415693,0.00173619,0.017146565177707605,0.0017144276
33,0.017143714272471005,0.0027121836,0.017215214415969494,0.008322113
34,0.017141354909120513,0.0035578974,0.017088975015377973,0.0025064575
35,0.017073849508585023,0.0018409502,0.017054186832117468,0.0024067443
36,0.017055624572575586,0.0017698185,0.01703229581339379,0.001399229
37,0.01701483156624412,0.0017185075,0.01700068134103274,0.0022716043
38,0.01698982946513113,0.0019215259,0.016965144789624877,0.0011801402
39,0.01696663782431567,0.001712819,0.016940031210258527,0.0014164333
40,0.01693588656119325,0.0014862968,0.016922291231767434,0.0019181066
41,0.016901812269852674,0.0014821967,0.016887135259707153,0.0012161776
42,0.016875527391194804,0.001353,0.016863995082714855,0.0020761571
43,0.016855216261830706,0.0017999725,0.01683354710677583,0.0011874775
44,0.016847041928140093,0.0020569235,0.016821108345169155,0.001507775
45,0.016802473863479026,0.002056411,0.01679298362787909,0.0025332859
46,0.016788975004691724,0.002234419,0.016759332842256017,0.0011446933
47,0.016762381658142755,0.0022146811,0.016737228180632627,0.0011154043
48,0.01674083465602526,0.0018350647,0.016728506024669323,0.0018543655
49,0.016728466099574547,0.0025887492,0.01671340027814433,0.0020287007
50,0.016687324001215212,0.002108991,0.016680526442372147,0.0031760442
51,0.016663035862763558,0.0017876918,0.01669245875672167,0.0019588422
52,0.016650628321611686,0.0018804068,0.016649600222199325,0.0019161493
53,0.016621203731345242,0.0015533163,0.016601020685551828,0.0010869994
54,0.016600381290493918,0.0024579149,0.01658338267198534,0.0014290188
55,0.016575213791109808,0.0014844785,0.016558393649564684,0.001271642
56,0.016610604233670334,0.0028913608,0.0165492375972378,0.001724416
57,0.0165327698885163,0.001212698,0.01651752264583935,0.0013085665
58,0.01654931113955157,0.003871187,0.016491979729649452,0.0014435255
59,0.016504382883960552,0.0019751831,0.016473542158833107,0.0013794127
60,0.016473504522245778,0.0016531651,0.016464379818877446,0.0015985693
61,0.016453332475517408,0.0019231482,0.01643211282289926,0.0011314068
62,0.01643041450499503,0.001712466,0.01641124787752904,0.0011727244
63,0.016465396297064203,0.0026598924,0.01641627817661708,0.00323675
64,0.016395342597845666,0.0015699066,0.01637598277445425,0.0014880609
65,0.016379704160138595,0.0019021182,0.016355964552199755,0.0019292738
66,0.016358037702431362,0.0023216866,0.016336471009595843,0.0013328929
67,0.0163309896241658,0.0013990336,0.016326334823395815,0.0011499337
68,0.01631622499794014,0.0015572308,0.01631455352939319,0.001789476
69,0.01629949334916497,0.001939886,0.01627845015718964,0.0011848857
70,0.016472859662180105,0.0072418465,0.016278223493073993,0.0038125634
71,0.01625747778568386,0.0016271935,0.016247365591034554,0.0023336802
72,0.016235602142150737,0.0015490894,0.016230062907417492,0.0027681054
73,0.016237813586846363,0.0018193687,0.016216029089147953,0.0017671554
74,0.016201653071363602,0.0012329594,0.016191842663029768,0.0015018462
75,0.01619559846633722,0.0019133926,0.01617489270173913,0.0013863458
76,0.01618314549049809,0.002650945,0.016159226297101984,0.0026730956
77,0.01615271907422907,0.0024800992,0.016142360725746683,0.0029919404
78,0.016129692639262717,0.0013629801,0.016118888453925482,0.0011764272
79,0.01613232133956241,0.0017389118,0.01613835676335821,0.0014952937
80,0.01610296435869676,0.0014683651,0.0160886409305136,0.0019580314
81,0.016166270148655598,0.0052491534,0.01610622137508156,0.0023859632
82,0.016105413205983226,0.0048110522,0.016054946427513202,0.0020710006
83,0.01605107091090157,0.0014869018,0.01603685425915462,0.0011572796
84,0.016045217764032775,0.0015008908,0.01605730988200604,0.0044941003
85,0.01604990586484513,0.0030521273,0.016006196023448455,0.00095726916
86,0.016030018841308995,0.002293179,0.01600027656407548,0.0018625587
87,0.016032519542481288,0.0019621237,0.015984132391918676,0.0012791652
88,0.015970283857554442,0.0014086096,0.015961809178008875,0.0013866076
89,0.015952257316344042,0.0013375665,0.01594461217691778,0.0025429237
90,0.015940715951367843,0.0017894822,0.01592554677358537,0.0018722811
91,0.015938690648037046,0.0015477882,0.01591219325522028,0.001336304
92,0.015907198175295324,0.0015351356,0.015892460865378995,0.0008469451
93,0.015892197177860855,0.0013274784,0.015888559290806698,0.0033191151
94,0.01587423579074627,0.0015544865,0.015860771746888866,0.0009113846
95,0.015855857248087066,0.001253188,0.015847691239633428,0.0015321757
96,0.015856075947257606,0.0015022062,0.015830960505333478,0.0009642008
97,0.015841942334409095,0.0014865923,0.01621987276794187,0.0076088132
98,0.01586156460064009,0.004835791,0.015801751219174442,0.0011337273
99,0.015797340288019376,0.0015328822,0.015789455296884997,0.001304333
