epoch,loss,mae,val_loss,val_mae
0,0.3271560835279129,0.31745037,0.0703144291591702,0.19391742
1,0.027124477566196434,0.0831542,0.01650206521875056,0.029786168
2,0.01598886017656283,0.021542603,0.016467287135254097,0.026877211
3,0.015173417643372057,0.008146215,0.014987779043831346,0.0037402115
4,0.014931942548836568,0.004116627,0.014871092907831831,0.003970261
5,0.01484588121475325,0.0050151157,0.014848983470016761,0.0079959
6,0.014781095346966073,0.0056417887,0.014725334748409273,0.005241158
7,0.014695060604555964,0.0056079403,0.014715236744710378,0.00871997
8,0.014606861294865174,0.005026048,0.0145501109340722,0.0037987712
9,0.014537672917340228,0.004837856,0.014541245225735784,0.0071325614
10,0.0144656098324373,0.0043115574,0.014540508790866226,0.0096708
11,0.014442927932418108,0.006040039,0.01436755092494352,0.0035783667
12,0.014346140345361476,0.004022801,0.014306855719473403,0.0032520213
13,0.014299995477064861,0.0046251854,0.01427963045910542,0.0051409965
14,0.014245722912620074,0.0044622426,0.01420850403038627,0.0036486187
15,0.014263480664017744,0.0071602403,0.014157677678161326,0.0032848485
16,0.01416648037801659,0.005289041,0.014140428226558406,0.00559607
17,0.014099601140992773,0.004313792,0.01414243328739093,0.007970633
18,0.014056275613666954,0.004468021,0.014020896969999008,0.0034683803
19,0.014034481616377397,0.005808315,0.014046295602370694,0.0078055323
20,0.01396967186534647,0.004545123,0.01393319329034907,0.003300619
21,0.013926172116616073,0.004400011,0.014077721734150126,0.01193858
22,0.013902599899034477,0.0053944527,0.013923595659434795,0.007982986
23,0.013868244356388539,0.0056292526,0.013841088680825567,0.005435593
24,0.013801949723446123,0.0040760715,0.013778311613108286,0.0042326706
25,0.013768448787406832,0.0043326407,0.013757122558773862,0.0051477826
26,0.013725398532384523,0.0040626326,0.013715209157519566,0.004584437
27,0.013717776078591927,0.0056245006,0.013677675727998374,0.005012284
28,0.013724128275016612,0.0073884777,0.014612474111213233,0.026533138
29,0.013684485321082502,0.006456881,0.013611537632115239,0.004840394
30,0.01364481750769565,0.0066325646,0.01377089659640561,0.012377718
31,0.013632868207419739,0.0075009004,0.013669427924002487,0.010505637
32,0.01352031901140002,0.0038758498,0.013504420853610045,0.003509802
33,0.01348913624198392,0.003978342,0.013490612413418495,0.0050410824
34,0.013455214629598497,0.00385542,0.013431427084793479,0.0036269138
35,0.01341885168903721,0.003624455,0.013491315647653027,0.0086168265
36,0.013387425404316405,0.0034582051,0.013379722910304046,0.004420171
37,0.013357445705488942,0.0036099541,0.013330742049303818,0.0025678847
38,0.013328995089272218,0.0036902411,0.013306283849780843,0.003124763
39,0.01330163191510497,0.0037224388,0.013279827834799272,0.003551487
40,0.013267347565139287,0.003431137,0.013258006723629217,0.0036313073
41,0.013250367156991853,0.0043010595,0.013213968495263314,0.0024947496
42,0.013217129666955589,0.003961579,0.013203948794821273,0.0043754955
43,0.013184333094216434,0.0034965556,0.013172406594992839,0.003885924
44,0.013156256873062358,0.00349247,0.013162258721563343,0.0053024003
45,0.013128891553945454,0.003505219,0.013202029846374117,0.008732327
46,0.013111234670513396,0.0040578465,0.013100968912857208,0.004684788
47,0.013072886076259248,0.0032387048,0.013051856629388096,0.0026864468
48,0.013048129109369332,0.0032907904,0.013093022458237251,0.0071554915
49,0.013030588974660726,0.0040186727,0.013007850208055886,0.0034505236
50,0.013007093878436375,0.0037914298,0.012983977553360254,0.003198716
51,0.012978029819603453,0.0036883228,0.012953835361373338,0.0028734638
52,0.012950338938175529,0.0036057653,0.012931755038100063,0.003029468
53,0.01292445025118545,0.0034407168,0.012914857017575396,0.0041238633
54,0.012898170600681097,0.0033764704,0.012881147447459346,0.0030716502
55,0.012870698733067253,0.0029753752,0.012873338621118745,0.00438737
56,0.012850416247755804,0.003295397,0.012855758184688865,0.004952343
57,0.012836969198693503,0.0038554117,0.012829264120782837,0.0048306976
58,0.012802942364642333,0.003258771,0.012785922140604648,0.0028270883
59,0.012779403623294003,0.0031248734,0.012765759033924443,0.0030710807
60,0.01275532479474457,0.0030402865,0.012760838015640907,0.004764258
61,0.01273610974145671,0.0033257855,0.012726170797866136,0.0036470457
62,0.012712580656616408,0.0032651215,0.01275189116046951,0.007275089
63,0.012696842025546513,0.0037088746,0.012689479146396277,0.004291881
64,0.012672618219516573,0.0034924878,0.012650607171813455,0.0024924458
65,0.012647942664447825,0.0032617631,0.012645625890419789,0.00409928
66,0.012625168797806488,0.0031385615,0.01261684680064423,0.003583585
67,0.012604039803793229,0.003106489,0.012617155115771814,0.0053583314
68,0.012583128074717615,0.003192385,0.012565668825664475,0.0027837271
69,0.012575504948193376,0.004227944,0.012579705696958895,0.0056776376
70,0.012542207777007814,0.0032227528,0.012521253910014907,0.0022950722
71,0.012518389493217971,0.002941677,0.012501406413446615,0.0023817068
72,0.012498820967866132,0.0030466963,0.012493619014290285,0.0036996529
73,0.012480708382849839,0.003235409,0.012476770978502154,0.003980549
74,0.01246419820198284,0.0034170474,0.0124443393949302,0.0026348885
75,0.012436231061879452,0.0027859067,0.012428790585703913,0.0032452757
76,0.012422982262287692,0.0033840046,0.012405306950987252,0.0026681877
77,0.012403922731400657,0.0034628145,0.012384301310824568,0.0025949131
78,0.012388445409853266,0.0036804324,0.012385174334410028,0.004626725
79,0.012364865559886968,0.0033804628,0.012433842295830388,0.0083431145
80,0.012357872432291453,0.0041488777,0.012388567523647451,0.0071805916
81,0.012376921937416163,0.006193173,0.012323417869953498,0.004185505
82,0.012310488663317942,0.003578417,0.012296016425002573,0.003296574
83,0.012286421276852557,0.0031019791,0.012279118363887577,0.0034866477
84,0.012267595864482344,0.0028820704,0.012256684751400937,0.0030909635
85,0.012248082468119597,0.0029166806,0.012245212449324621,0.0038523618
86,0.012241963644363224,0.0038349458,0.012237338511584457,0.0047721546
87,0.012218487172896536,0.003664764,0.012200002071445415,0.002587468
88,0.012192715999110516,0.002908666,0.012182571614030342,0.0029521857
89,0.01217404785914678,0.0027507318,0.01215915540436206,0.0022700473
90,0.012161446305877713,0.0031421108,0.012147907167673111,0.0030978476
91,0.012138398198191236,0.0027703661,0.012126105451915802,0.0025670272
92,0.01214570361583359,0.0045403466,0.012123894868711727,0.0039515425
93,0.012111091692701872,0.0033404343,0.012114579318041663,0.0048239706
94,0.012091972167589839,0.003237846,0.012082092675941907,0.003401083
95,0.012073065964186072,0.003052629,0.012060863076377723,0.0028713234
96,0.012058712496323707,0.0034277798,0.01204170277184349,0.0026753824
97,0.012034334305580112,0.0026826886,0.012044132380468938,0.0045574675
98,0.012019796565708047,0.0028482717,0.012034305720871932,0.005257306
99,0.012007267369343029,0.003305006,0.011993283469040515,0.0028077252
